X,Y,Z,A11,A21,A31,A12,A22,A32,A13,A23,A33,ResVort,ResStrain,Shear
5.4726250000000E+00,5.1402250000000E-01,-3.6471825000000E-01,-1.3514700000000E-01,3.5222000000000E-03,-1.8547900000000E-01,3.7476000000000E-01,-8.5258800000000E-02,6.0493800000000E-01,2.5568500000000E-01,-2.0928500000000E-01,2.1537600000000E-01,2.3214243352410E-01,4.0953801944850E-03,8.1731188297270E-01
5.4057350000000E+00,4.9246125000000E-01,-3.4942000000000E-01,-1.4615400000000E-01,3.2825200000000E-02,-2.0951700000000E-01,2.6905100000000E-01,-7.4017800000000E-02,6.0219200000000E-01,2.3175900000000E-01,-1.8484500000000E-01,2.1534500000000E-01,2.0576204359530E-01,3.1488030217590E-03,7.7378523349760E-01
5.4726250000000E+00,4.9246125000000E-01,-3.4942000000000E-01,-1.0866300000000E-01,5.9239000000000E-03,-1.9910800000000E-01,2.0598000000000E-01,-1.0431300000000E-01,6.4137500000000E-01,2.6630000000000E-01,-2.1917900000000E-01,2.0870700000000E-01,2.8608745336530E-01,2.8069552499800E-03,7.7253961563110E-01
5.4057350000000E+00,4.7192650000000E-01,-3.3485000000000E-01,-1.1751000000000E-01,3.4328700000000E-02,-2.2364600000000E-01,1.3709500000000E-01,-9.4681400000000E-02,6.3731600000000E-01,2.3714700000000E-01,-1.9336500000000E-01,2.0812900000000E-01,2.5875267386440E-01,3.0157435685400E-03,7.5426805019380E-01
5.4726250000000E+00,4.7192650000000E-01,-3.3485000000000E-01,-8.8256800000000E-02,5.7146100000000E-03,-2.0902200000000E-01,8.7465100000000E-02,-1.1813200000000E-01,6.6688300000000E-01,2.6690400000000E-01,-2.2993600000000E-01,2.0279500000000E-01,3.1512564420700E-01,2.8655610512940E-03,7.6404982805250E-01
5.4057350000000E+00,4.5236975000000E-01,-3.2097375000000E-01,-9.5526200000000E-02,3.3194100000000E-02,-2.3383100000000E-01,4.6233700000000E-02,-1.0973500000000E-01,6.6300500000000E-01,2.3544000000000E-01,-2.0304000000000E-01,2.0177700000000E-01,2.8518489003180E-01,3.8464784156530E-03,7.5807976722720E-01
5.4726250000000E+00,4.5236975000000E-01,-3.2097375000000E-01,-7.2129600000000E-02,3.8387700000000E-03,-2.1608700000000E-01,7.2376800000000E-03,-1.2805900000000E-01,6.8443100000000E-01,2.6280400000000E-01,-2.4077000000000E-01,1.9709700000000E-01,3.3754572272300E-01,3.6250625271350E-03,7.6729488372800E-01
5.4057350000000E+00,4.3374450000000E-01,-3.0775825000000E-01,-7.8363700000000E-02,3.0363300000000E-02,-2.4097900000000E-01,-1.3981000000000E-02,-1.2051200000000E-01,6.8151100000000E-01,2.3056700000000E-01,-2.1311800000000E-01,1.9583700000000E-01,3.0483767390250E-01,3.5793709103020E-03,7.6700931787490E-01
5.4726250000000E+00,4.3374450000000E-01,-3.0775825000000E-01,-5.8876500000000E-02,1.0607000000000E-03,-2.2086100000000E-01,-4.5038100000000E-02,-1.3529500000000E-01,6.9576000000000E-01,2.5722200000000E-01,-2.5114000000000E-01,1.9147500000000E-01,3.5642862319950E-01,2.4320837110280E-03,7.7169436216350E-01
5.4057350000000E+00,4.1600600000000E-01,-2.9517200000000E-01,-6.4527600000000E-02,2.6597400000000E-02,-2.4570100000000E-01,-5.2268700000000E-02,-1.2827500000000E-01,6.9422200000000E-01,2.2501500000000E-01,-2.2301900000000E-01,1.9011100000000E-01,3.2162487506870E-01,2.4515716359020E-03,7.7423107624050E-01
5.4726250000000E+00,4.1600600000000E-01,-2.9517200000000E-01,-4.7462300000000E-02,-2.0694400000000E-03,-2.2369900000000E-01,-7.7673500000000E-02,-1.4083400000000E-01,7.0187100000000E-01,2.5220100000000E-01,-2.6067100000000E-01,1.8595400000000E-01,3.7268882989880E-01,2.8506559319790E-03,7.7331554889680E-01
5.4057350000000E+00,3.9911200000000E-01,-2.8318525000000E-01,-5.2911500000000E-02,2.2460400000000E-02,-2.4841200000000E-01,-7.5310400000000E-02,-1.3398200000000E-01,7.0194900000000E-01,2.2015400000000E-01,-2.3237300000000E-01,1.8453600000000E-01,3.3652499318120E-01,2.8136996552350E-03,7.7757918834690E-01
5.4726250000000E+00,3.9911200000000E-01,-2.8318525000000E-01,-3.7288800000000E-02,-5.1898600000000E-03,-2.2483700000000E-01,-9.6498700000000E-02,-1.4530200000000E-01,7.0335700000000E-01,2.4848300000000E-01,-2.6918200000000E-01,1.8059000000000E-01,3.7789475917820E-01,5.0800234079360E-02,7.7365052700040E-01
5.4057350000000E+00,3.8302275000000E-01,-2.7176925000000E-01,-4.2812800000000E-02,1.8327500000000E-02,-2.4940300000000E-01,-8.7879600000000E-02,-1.3840400000000E-01,7.0522100000000E-01,2.1667300000000E-01,-2.4091800000000E-01,1.7909000000000E-01,3.4982791543010E-01,2.5585945695640E-03,7.7669918537140E-01
5.4726250000000E+00,3.8302275000000E-01,-2.7176925000000E-01,-2.8004900000000E-02,-8.0796800000000E-03,-2.2445500000000E-01,-1.0593400000000E-01,-1.4919100000000E-01,7.0062700000000E-01,2.4653400000000E-01,-2.7655800000000E-01,1.7543800000000E-01,3.8453036546710E-01,3.9732437580820E-02,7.7083545923230E-01
5.4057350000000E+00,3.6769975000000E-01,-2.6089675000000E-01,-3.3775600000000E-02,1.4434500000000E-02,-2.4889300000000E-01,-9.3187000000000E-02,-1.4195400000000E-01,7.0439700000000E-01,2.1468800000000E-01,-2.4859400000000E-01,1.7388000000000E-01,3.6165487766270E-01,1.3150763697920E-03,7.7177387475970E-01
5.4726250000000E+00,3.6769975000000E-01,-2.6089675000000E-01,-1.9434900000000E-02,-1.0624900000000E-02,-2.2270600000000E-01,-1.0870000000000E-01,-1.5267000000000E-01,6.9398900000000E-01,2.4616200000000E-01,-2.8286600000000E-01,1.7063700000000E-01,3.9026996493340E-01,2.8369672596450E-02,7.6383477449420E-01
5.4057350000000E+00,3.5310625000000E-01,-2.5054200000000E-01,-2.5538200000000E-02,1.0916400000000E-02,-2.4706300000000E-01,-9.3751300000000E-02,-1.4498900000000E-01,6.9974900000000E-01,2.1425600000000E-01,-2.5530600000000E-01,1.6890200000000E-01,3.6528074741360E-01,4.4722788035870E-02,7.6515084505080E-01
5.4726250000000E+00,3.5310625000000E-01,-2.5054200000000E-01,-1.1504000000000E-02,-1.2765700000000E-02,-2.1974400000000E-01,-1.0695600000000E-01,-1.5594900000000E-01,6.8374200000000E-01,2.4724500000000E-01,-2.8807700000000E-01,1.6618700000000E-01,3.9461156725880E-01,1.9232165068390E-02,7.5332194566730E-01
5.4057350000000E+00,3.3920750000000E-01,-2.4068050000000E-01,-1.8104400000000E-02,7.8554300000000E-03,-2.4413300000000E-01,-9.1143700000000E-02,-1.4762100000000E-01,6.9225000000000E-01,2.1530500000000E-01,-2.6130200000000E-01,1.6384200000000E-01,3.7182691693310E-01,3.4837279468770E-02,7.5585043430330E-01
5.4726250000000E+00,3.3920750000000E-01,-2.4068050000000E-01,-4.3055800000000E-03,-1.4504400000000E-02,-2.1579200000000E-01,-1.0227700000000E-01,-1.5878800000000E-01,6.7083900000000E-01,2.4972700000000E-01,-2.9267500000000E-01,1.6179600000000E-01,3.9845478534700E-01,1.0837942361830E-02,7.4014240503310E-01
5.4057350000000E+00,4.9065350000000E-01,-4.3847475000000E-01,-2.0243700000000E-01,6.7575500000000E-02,-1.9918100000000E-01,3.0045600000000E-01,1.5581700000000E-02,5.2384000000000E-01,1.0853700000000E-01,-5.0567200000000E-02,1.8230900000000E-01,2.0520391408350E-03,2.2441692650320E-02,7.0513206720350E-01
5.4726250000000E+00,4.9065350000000E-01,-4.3847475000000E-01,-1.5349500000000E-01,4.5814400000000E-02,-1.8971700000000E-01,2.0876100000000E-01,-2.1153900000000E-02,5.7296500000000E-01,1.5756900000000E-01,-6.9329300000000E-02,1.7078200000000E-01,7.1422092616560E-02,3.6478918045760E-03,6.9832396507260E-01
5.4057350000000E+00,4.6995500000000E-01,-4.1997725000000E-01,-1.5818500000000E-01,7.3703100000000E-02,-2.1844800000000E-01,1.3069200000000E-01,-1.2137600000000E-02,5.6506900000000E-01,1.5735000000000E-01,-5.1288600000000E-02,1.6674500000000E-01,7.9561665654180E-02,2.1439434960480E-02,6.8052083253860E-01
5.4726250000000E+00,4.6995500000000E-01,-4.1997725000000E-01,-1.2322500000000E-01,4.7984000000000E-02,-2.0246700000000E-01,5.9763600000000E-02,-4.0038300000000E-02,6.0172200000000E-01,1.9332100000000E-01,-7.6150300000000E-02,1.6020300000000E-01,1.4548861980440E-01,1.9674573559310E-03,6.8803340196610E-01
5.4057350000000E+00,4.5024225000000E-01,-4.0236100000000E-01,-1.2608000000000E-01,7.5208900000000E-02,-2.3158700000000E-01,1.8105200000000E-02,-3.2496000000000E-02,5.9450100000000E-01,1.8199100000000E-01,-5.6426100000000E-02,1.5568800000000E-01,1.5744386613370E-01,3.7894132547080E-03,6.8245202302930E-01
5.4726250000000E+00,4.5024225000000E-01,-4.0236100000000E-01,-1.0161500000000E-01,4.6758100000000E-02,-2.1097800000000E-01,-3.5106500000000E-02,-5.3206100000000E-02,6.2102900000000E-01,2.0896800000000E-01,-8.6050200000000E-02,1.5228700000000E-01,1.7163790762420E-01,1.5036255354060E-03,7.0111751556400E-01
5.4057350000000E+00,4.3146825000000E-01,-3.8558375000000E-01,-1.0314300000000E-01,7.3322200000000E-02,-2.4025100000000E-01,-5.2054900000000E-02,-4.6730900000000E-02,6.1532900000000E-01,1.9163100000000E-01,-6.4768600000000E-02,1.4741600000000E-01,1.7525252699850E-01,8.8069131597880E-03,6.9936853647230E-01
5.4726250000000E+00,4.3146825000000E-01,-3.8558375000000E-01,-8.5816300000000E-02,4.3343200000000E-02,-2.1644600000000E-01,-9.1772100000000E-02,-6.2227900000000E-02,6.3352000000000E-01,2.1338200000000E-01,-9.7781900000000E-02,1.4584500000000E-01,1.9040882587430E-01,3.8991558831190E-03,7.1402186155320E-01
5.4057350000000E+00,4.1358800000000E-01,-3.6960500000000E-01,-8.6511400000000E-02,6.9220400000000E-02,-2.4564600000000E-01,-9.2763400000000E-02,-5.6474300000000E-02,6.2960900000000E-01,1.9305800000000E-01,-7.5106700000000E-02,1.4083000000000E-01,1.8589939177040E-01,2.4791860487310E-03,7.1344256401060E-01
5.4726250000000E+00,4.1358800000000E-01,-3.6960500000000E-01,-7.3662000000000E-02,3.8707200000000E-02,-2.1963800000000E-01,-1.2280700000000E-01,-6.8559800000000E-02,6.4067500000000E-01,2.1242600000000E-01,-1.1033300000000E-01,1.4026900000000E-01,2.0692360401150E-01,1.1360594071450E-03,7.2080963850020E-01
5.4057350000000E+00,3.9655925000000E-01,-3.5438700000000E-01,-7.3994600000000E-02,6.3856000000000E-02,-2.4858900000000E-01,-1.1383900000000E-01,-6.3206600000000E-02,6.3862100000000E-01,1.9064300000000E-01,-8.6459400000000E-02,1.3523800000000E-01,1.9522467255590E-01,3.9557209238410E-03,7.2119444608690E-01
5.4726250000000E+00,3.9655925000000E-01,-3.5438700000000E-01,-6.3668000000000E-02,3.3548400000000E-02,-2.2102800000000E-01,-1.3713200000000E-01,-7.3340400000000E-02,6.4332500000000E-01,2.0959000000000E-01,-1.2295600000000E-01,1.3523300000000E-01,2.2263874113560E-01,2.5843679904940E-03,7.2100138664250E-01
5.4057350000000E+00,3.8034125000000E-01,-3.3989375000000E-01,-6.4056700000000E-02,5.7932400000000E-02,-2.4961500000000E-01,-1.2235300000000E-01,-6.8065400000000E-02,6.4308700000000E-01,1.8704100000000E-01,-9.8118700000000E-02,1.3031200000000E-01,2.0481842756270E-01,1.1489510070530E-03,7.2289144992830E-01
5.4726250000000E+00,3.8034125000000E-01,-3.3989375000000E-01,-5.4922300000000E-02,2.8328200000000E-02,-2.2090800000000E-01,-1.4098700000000E-01,-7.7331800000000E-02,6.4189400000000E-01,2.0681800000000E-01,-1.3516900000000E-01,1.3066600000000E-01,2.3783160746100E-01,1.7344829393550E-03,7.1558076143260E-01
5.4057350000000E+00,3.6489575000000E-01,-3.2609100000000E-01,-5.5658500000000E-02,5.1924100000000E-02,-2.4908700000000E-01,-1.2302100000000E-01,-7.1848900000000E-02,6.4352500000000E-01,1.8373700000000E-01,-1.0961600000000E-01,1.2582300000000E-01,2.1518979966640E-01,2.9269275255500E-03,7.1940970420840E-01
5.4726250000000E+00,3.6489575000000E-01,-3.2609100000000E-01,-4.6954000000000E-02,2.3337600000000E-02,-2.1947600000000E-01,-1.3834500000000E-01,-8.0989100000000E-02,6.3674800000000E-01,2.0503800000000E-01,-1.4670800000000E-01,1.2649100000000E-01,2.5254383683200E-01,1.8352078041060E-03,7.0558321475980E-01
5.4057350000000E+00,3.5018600000000E-01,-3.1294550000000E-01,-4.8221000000000E-02,4.6132500000000E-02,-2.4725000000000E-01,-1.1897400000000E-01,-7.5112100000000E-02,6.4026000000000E-01,1.8145100000000E-01,-1.2063800000000E-01,1.2173200000000E-01,2.2603635489940E-01,1.9892165437340E-03,7.1169924736020E-01
5.4726250000000E+00,3.5018600000000E-01,-3.1294550000000E-01,-3.9471500000000E-02,1.8737900000000E-02,-2.1688700000000E-01,-1.3178400000000E-01,-8.4611800000000E-02,6.2814400000000E-01,2.0456200000000E-01,-1.5739900000000E-01,1.2274700000000E-01,2.6653671264650E-01,9.7421003738420E-04,6.9187015295030E-01
5.4057350000000E+00,3.3617650000000E-01,-3.0042575000000E-01,-4.1385100000000E-02,4.0733300000000E-02,-2.4429500000000E-01,-1.1211600000000E-01,-7.8084900000000E-02,6.3352400000000E-01,1.8029800000000E-01,-1.3109400000000E-01,1.1804600000000E-01,2.3732331395150E-01,1.1927146697420E-03,7.0026850700380E-01
5.4726250000000E+00,3.3617650000000E-01,-3.0042575000000E-01,-3.2400200000000E-02,1.4602000000000E-02,-2.1327400000000E-01,-1.2294500000000E-01,-8.8231900000000E-02,6.1629300000000E-01,2.0538900000000E-01,-1.6726000000000E-01,1.1949000000000E-01,2.7961212396620E-01,1.3690284686160E-03,6.7507022619250E-01
5.4057350000000E+00,3.2283400000000E-01,-2.8850200000000E-01,-3.4964100000000E-02,3.5819300000000E-02,-2.4038600000000E-01,-1.0383600000000E-01,-8.1072600000000E-02,6.2384000000000E-01,1.8041800000000E-01,-1.4080300000000E-01,1.1460400000000E-01,2.4862074851990E-01,1.6930871643130E-03,6.8594247102740E-01
5.4726250000000E+00,3.2283400000000E-01,-2.8850200000000E-01,-2.5680200000000E-02,1.0967300000000E-02,-2.0877500000000E-01,-1.1282300000000E-01,-9.2036000000000E-02,6.0175100000000E-01,2.0728500000000E-01,-1.7618500000000E-01,1.1654700000000E-01,2.8782239556310E-01,3.6337383091450E-02,6.5658205747600E-01
5.4057350000000E+00,3.1012675000000E-01,-2.7714625000000E-01,-2.8987900000000E-02,3.1480800000000E-02,-2.3574000000000E-01,-9.4994300000000E-02,-8.3483300000000E-02,6.1177600000000E-01,1.8156600000000E-01,-1.5024900000000E-01,1.1120500000000E-01,2.6044851541520E-01,3.1461396720260E-03,6.6912788152690E-01
5.4726250000000E+00,3.1012675000000E-01,-2.7714625000000E-01,-1.9461100000000E-02,7.8498300000000E-03,-2.0361000000000E-01,-1.0230900000000E-01,-9.5277600000000E-02,5.8511300000000E-01,2.1011500000000E-01,-1.8479000000000E-01,1.1374300000000E-01,2.9720756411550E-01,2.8743956238030E-02,6.3708251714710E-01
5.4726250000000E+00,4.7829050000000E-01,-5.3520700000000E-01,-2.2084400000000E-01,6.7208500000000E-02,-1.7416700000000E-01,3.3451100000000E-01,9.2086200000000E-02,4.5579100000000E-01,-3.0607300000000E-02,5.0782700000000E-02,1.2507000000000E-01,0.0000000000000E+00,1.9438262283800E-01,6.2699258327480E-01
5.4726250000000E+00,4.5789700000000E-01,-5.1238675000000E-01,-1.6841100000000E-01,7.6824600000000E-02,-1.9495100000000E-01,1.2243800000000E-01,6.5516600000000E-02,4.9428700000000E-01,9.3470500000000E-02,5.7654500000000E-02,1.0027600000000E-01,0.0000000000000E+00,1.2030446529390E-01,5.8610254526140E-01
5.4057350000000E+00,4.3847475000000E-01,-4.9065350000000E-01,-1.6915800000000E-01,1.0266700000000E-01,-2.2722200000000E-01,6.0529700000000E-02,7.0550700000000E-02,4.8647400000000E-01,1.1368300000000E-01,6.8155200000000E-02,9.6036400000000E-02,0.0000000000000E+00,1.0639055073260E-01,5.9292155504230E-01
5.4726250000000E+00,4.3847475000000E-01,-4.9065350000000E-01,-1.3220200000000E-01,8.0865600000000E-02,-2.0806500000000E-01,-1.3724300000000E-02,4.5861100000000E-02,5.2001700000000E-01,1.6344200000000E-01,5.7794900000000E-02,8.4365200000000E-02,5.6080417707560E-03,1.1003924906250E-01,6.0419189929960E-01
5.4057350000000E+00,4.1997725000000E-01,-4.6995500000000E-01,-1.3146600000000E-01,1.0633300000000E-01,-2.4082400000000E-01,-4.0245800000000E-02,5.0027500000000E-02,5.1374000000000E-01,1.6333700000000E-01,6.9917800000000E-02,7.9428500000000E-02,8.3528487011790E-03,8.9536637067790E-02,6.2002199888230E-01
5.4726250000000E+00,4.1997725000000E-01,-4.6995500000000E-01,-1.0810700000000E-01,8.0664500000000E-02,-2.1578600000000E-01,-9.3570300000000E-02,3.2267000000000E-02,5.3658800000000E-01,1.9724100000000E-01,5.2373100000000E-02,7.4242200000000E-02,4.4642075896260E-02,9.4870239496230E-02,6.3138443231580E-01
5.4057350000000E+00,4.0236100000000E-01,-4.5024225000000E-01,-1.0615900000000E-01,1.0575000000000E-01,-2.4880200000000E-01,-9.7916800000000E-02,3.5865400000000E-02,5.3234200000000E-01,1.8597700000000E-01,6.6167400000000E-02,6.8583400000000E-02,4.2325593531130E-02,7.6123327016830E-02,6.4397227764130E-01
5.4726250000000E+00,4.0236100000000E-01,-4.5024225000000E-01,-9.2054100000000E-02,7.7616600000000E-02,-2.1981300000000E-01,-1.3543100000000E-01,2.3001400000000E-02,5.4655600000000E-01,2.0946800000000E-01,4.2997500000000E-02,6.7622500000000E-02,6.7778505384920E-02,7.6123066246510E-02,6.4832085371020E-01
5.4057350000000E+00,3.8558375000000E-01,-4.3146825000000E-01,-8.9277200000000E-02,1.0226900000000E-01,-2.5281200000000E-01,-1.2686000000000E-01,2.6261000000000E-02,5.4426300000000E-01,1.9265500000000E-01,5.8482600000000E-02,6.1505400000000E-02,5.9220694005490E-02,6.4833968877790E-02,6.5723443031310E-01
5.4726250000000E+00,3.8558375000000E-01,-4.3146825000000E-01,-8.0894000000000E-02,7.2856900000000E-02,-2.2128100000000E-01,-1.5338400000000E-01,1.6401600000000E-02,5.5133100000000E-01,2.1032200000000E-01,3.1127300000000E-02,6.3182000000000E-02,8.3261847496030E-02,6.6239334642890E-02,6.5303510427470E-01
5.4057350000000E+00,3.6960500000000E-01,-4.1358800000000E-01,-7.7717100000000E-02,9.7011900000000E-02,-2.5401700000000E-01,-1.3780500000000E-01,1.9576800000000E-02,5.5093300000000E-01,1.9094000000000E-01,4.8234800000000E-02,5.6733900000000E-02,7.2499677538870E-02,5.6803651154040E-02,6.6060358285900E-01
5.4726250000000E+00,3.6960500000000E-01,-4.1358800000000E-01,-7.2510800000000E-02,6.7218600000000E-02,-2.2090900000000E-01,-1.5691700000000E-01,1.1209500000000E-02,5.5184800000000E-01,2.0594800000000E-01,1.7871200000000E-02,6.0025400000000E-02,9.6525289118290E-02,6.0723736882210E-02,6.4899480342860E-01
5.4057350000000E+00,3.5438700000000E-01,-3.9655925000000E-01,-6.9375100000000E-02,9.0816600000000E-02,-2.5320100000000E-01,-1.3808400000000E-01,1.4556400000000E-02,5.5319900000000E-01,1.8557800000000E-01,3.6473200000000E-02,5.3445300000000E-02,8.2128793001170E-02,5.2771437913180E-02,6.5694403648380E-01
5.4726250000000E+00,3.5438700000000E-01,-3.9655925000000E-01,-6.5562900000000E-02,6.1264400000000E-02,-2.1913200000000E-01,-1.5233900000000E-01,6.5721900000000E-03,5.4860900000000E-01,2.0004700000000E-01,4.0146700000000E-03,5.7755800000000E-02,1.0914617031810E-01,5.7537116110320E-02,6.3909322023390E-01
5.4057350000000E+00,3.3989375000000E-01,-3.8034125000000E-01,-6.2797100000000E-02,8.4259600000000E-02,-2.5087500000000E-01,-1.3234000000000E-01,1.0339900000000E-02,5.5160300000000E-01,1.7924700000000E-01,2.3935500000000E-02,5.1154400000000E-02,9.0078607201580E-02,5.2528902888300E-02,6.4831614494320E-01
5.4726250000000E+00,3.3989375000000E-01,-3.8034125000000E-01,-5.9328700000000E-02,5.5358100000000E-02,-2.1623000000000E-01,-1.4342200000000E-01,1.9851800000000E-03,5.4194900000000E-01,1.9446400000000E-01,-9.9304500000000E-03,5.6166800000000E-02,1.2120857089760E-01,5.5747117847200E-02,6.2521409988400E-01
5.4057350000000E+00,3.2609100000000E-01,-3.6489575000000E-01,-5.7176000000000E-02,7.7719800000000E-02,-2.4738600000000E-01,-1.2355500000000E-01,6.3852500000000E-03,5.4663400000000E-01,1.7345000000000E-01,1.1122800000000E-02,4.9531600000000E-02,1.0093338787560E-01,4.8310298472640E-02,6.3621157407760E-01
5.4726250000000E+00,3.2609100000000E-01,-3.6489575000000E-01,-5.3419800000000E-02,4.9713300000000E-02,-2.1238400000000E-01,-1.3248900000000E-01,-2.8098700000000E-03,5.3222800000000E-01,1.9010200000000E-01,-2.3642100000000E-02,5.5120400000000E-02,1.3388073444370E-01,5.3281947970390E-02,6.0846763849260E-01
5.4057350000000E+00,3.1294550000000E-01,-3.5018600000000E-01,-5.2018200000000E-02,7.1433700000000E-02,-2.4296300000000E-01,-1.1344800000000E-01,2.3469600000000E-03,5.3862000000000E-01,1.6877100000000E-01,-1.5992100000000E-03,4.8437400000000E-02,1.1065018922090E-01,4.7091778367760E-02,6.2144863605500E-01
5.4726250000000E+00,3.1294550000000E-01,-3.5018600000000E-01,-4.7656600000000E-02,4.4444200000000E-02,-2.0774300000000E-01,-1.2084600000000E-01,-7.9535200000000E-03,5.1975000000000E-01,1.8722700000000E-01,-3.6891400000000E-02,5.4560300000000E-02,1.4734765887260E-01,4.8123028129340E-02,5.8955514431000E-01
5.4057350000000E+00,3.0042575000000E-01,-3.3617650000000E-01,-4.7073600000000E-02,6.5528100000000E-02,-2.3778100000000E-01,-1.0303500000000E-01,-1.8220100000000E-03,5.2779200000000E-01,1.6550900000000E-01,-1.4166700000000E-02,4.7926200000000E-02,1.2210910022260E-01,4.3958183377980E-02,6.0438519716260E-01
5.4726250000000E+00,3.0042575000000E-01,-3.3617650000000E-01,-4.2013000000000E-02,3.9608700000000E-02,-2.0241300000000E-01,-1.0921200000000E-01,-1.3374100000000E-02,5.0469700000000E-01,1.8581600000000E-01,-4.9688300000000E-02,5.4605800000000E-02,1.6379553079610E-01,1.1747423559430E-02,5.6933420896530E-01
